SampleDate,N/PMMoV,City,positives,Testing,NormalizedConc_crude,NormalizedConc,positives_crude
2021-09-09,0.00010133333333333333,Davis,15.0,1983.0,0.00010133333333333333,0.00010133333333333333,15.0
2021-09-10,0.0,Davis,3.0,2276.0,0.0,0.0,3.0
2021-09-11,0.00016166666666666665,Davis,5.0,1574.0,0.00016166666666666665,0.00016166666666666665,5.0
2021-09-12,0.0,Davis,4.0,803.0,0.0,0.0,4.0
2021-09-13,0.0,Davis,5.0,1131.0,0.0,0.0,5.0
2021-09-14,0.0,Davis,9.0,1710.0,0.0,0.0,9.0
2021-09-15,0.0,Davis,8.0,2045.0,0.0,0.0,8.0
2021-09-16,,Davis,3.0,1587.0,,0.0,3.0
2021-09-17,,Davis,6.0,1767.0,,0.0,6.0
2021-09-18,,Davis,6.0,1846.0,,0.0,6.0
2021-09-19,,Davis,8.0,1046.0,,0.0,8.0
2021-09-20,,Davis,5.0,1091.0,,0.0,5.0
2021-09-21,,Davis,9.0,1913.0,,0.0,9.0
2021-09-22,,Davis,7.0,2141.0,,0.0,7.0
2021-09-23,,Davis,5.0,1267.0,,0.0,5.0
2021-09-24,,Davis,14.0,2319.0,,0.0,14.0
2021-09-25,,Davis,3.0,1431.0,,0.0,3.0
2021-09-26,,Davis,4.0,849.0,,0.0,4.0
2021-09-27,,Davis,4.0,1026.0,,0.0,4.0
2021-09-28,,Davis,8.0,1564.0,,0.0,8.0
2021-09-29,,Davis,9.0,2326.0,,0.0,9.0
2021-09-30,,Davis,0.0,1127.0,,0.0,0.0
2021-10-01,,Davis,11.0,2525.0,,0.0,11.0
2021-10-02,,Davis,3.0,1392.0,,0.0,3.0
2021-10-03,,Davis,7.0,724.0,,0.0,7.0
2021-10-04,,Davis,6.0,500.0,,0.0,6.0
2021-10-05,,Davis,7.0,2374.0,,0.0,7.0
2021-10-06,,Davis,6.0,2062.0,,0.0,6.0
2021-10-07,0.0,Davis,4.0,1475.0,0.0,0.0,4.0
2021-10-08,0.0,Davis,3.0,1794.0,0.0,0.0,3.0
2021-10-09,0.0,Davis,1.0,1506.0,0.0,0.0,1.0
2021-10-10,0.0,Davis,1.0,625.0,0.0,0.0,1.0
2021-10-11,0.0,Davis,4.0,934.0,0.0,0.0,4.0
2021-10-12,0.0,Davis,7.0,1422.0,0.0,0.0,7.0
2021-10-13,0.0,Davis,7.0,2024.0,0.0,0.0,7.0
2021-10-14,0.0,Davis,3.0,1630.0,0.0,0.0,3.0
2021-10-15,0.0,Davis,6.0,2434.0,0.0,0.0,6.0
2021-10-16,0.0,Davis,2.0,1267.0,0.0,0.0,2.0
2021-10-17,0.0,Davis,3.0,335.0,0.0,0.0,3.0
2021-10-18,0.0,Davis,3.0,952.0,0.0,0.0,3.0
2021-10-19,0.0,Davis,4.0,1062.0,0.0,0.0,4.0
2021-10-20,0.0,Davis,8.0,2417.0,0.0,0.0,8.0
2021-10-21,0.0,Davis,10.0,1571.0,0.0,0.0,10.0
2021-10-22,0.0,Davis,9.0,2160.0,0.0,0.0,9.0
2021-10-23,0.0,Davis,3.0,1276.0,0.0,0.0,3.0
2021-10-24,0.0,Davis,7.0,499.0,0.0,0.0,7.0
2021-10-25,0.0,Davis,4.0,1027.0,0.0,0.0,4.0
2021-10-26,0.001177,Davis,6.0,1778.0,0.001177,0.001177,6.0
2021-10-27,0.0,Davis,11.0,2185.0,0.0,0.0,11.0
2021-10-28,0.0,Davis,2.0,1467.0,0.0,0.0,2.0
2021-10-29,0.0,Davis,8.0,1749.0,0.0,0.0,8.0
2021-10-30,0.0,Davis,3.0,1309.0,0.0,0.0,3.0
2021-10-31,0.0,Davis,0.0,407.0,0.0,0.0,0.0
2021-11-01,0.001376,Davis,7.0,1108.0,0.001376,0.001376,7.0
2021-11-02,0.0,Davis,0.0,1643.0,0.0,0.0,0.0
2021-11-03,0.0,Davis,6.0,2102.0,0.0,0.0,6.0
2021-11-04,0.0,Davis,3.0,1473.0,0.0,0.0,3.0
2021-11-05,0.0008806666666666668,Davis,6.0,1782.0,0.0008806666666666668,0.0008806666666666668,6.0
2021-11-06,0.0,Davis,1.0,1173.0,0.0,0.0,1.0
2021-11-07,0.0,Davis,2.0,735.0,0.0,0.0,2.0
2021-11-08,0.0,Davis,1.0,290.0,0.0,0.0,1.0
2021-11-09,0.0,Davis,3.0,2409.0,0.0,0.0,3.0
2021-11-10,0.0,Davis,6.0,2317.0,0.0,0.0,6.0
2021-11-11,0.0,Davis,0.0,219.0,0.0,0.0,0.0
2021-11-12,0.00010499999999999999,Davis,1.0,1738.0,0.00010499999999999999,0.00010499999999999999,1.0
2021-11-13,0.0,Davis,1.0,1100.0,0.0,0.0,1.0
2021-11-14,0.0,Davis,1.0,583.0,0.0,0.0,1.0
2021-11-15,0.00027233333333333336,Davis,3.0,1022.0,0.00027233333333333336,0.00027233333333333336,3.0
2021-11-16,0.00010766666666666666,Davis,5.0,1666.0,0.00010766666666666666,0.00010766666666666666,5.0
2021-11-17,0.0,Davis,2.0,1604.0,0.0,0.0,2.0
2021-11-18,0.0,Davis,3.0,1312.0,0.0,0.0,3.0
2021-11-19,0.00048533333333333333,Davis,3.0,1739.0,0.00048533333333333333,0.00048533333333333333,3.0
2021-11-20,0.0,Davis,1.0,1232.0,0.0,0.0,1.0
2021-11-21,0.0,Davis,3.0,576.0,0.0,0.0,3.0
2021-11-22,0.0,Davis,4.0,720.0,0.0,0.0,4.0
2021-11-23,0.0,Davis,4.0,1520.0,0.0,0.0,4.0
2021-11-24,0.0,Davis,7.0,1365.0,0.0,0.0,7.0
2021-11-25,0.00014950913190000002,Davis,0.0,,0.00014950913190000002,0.00014950913190000002,0.0
2021-11-26,8.857582763333332e-05,Davis,1.0,53.0,8.857582763333332e-05,8.857582763333332e-05,1.0
2021-11-27,6.484921839999999e-05,Davis,6.0,845.0,6.484921839999999e-05,6.484921839999999e-05,6.0
2021-11-28,7.650292723333333e-05,Davis,4.0,783.0,7.650292723333333e-05,7.650292723333333e-05,4.0
2021-11-29,8.811704966666666e-05,Davis,11.0,974.0,8.811704966666666e-05,8.811704966666666e-05,11.0
2021-11-30,3.20236675e-05,Davis,2.0,2048.0,3.20236675e-05,3.20236675e-05,2.0
2021-12-01,5.420322333333333e-05,Davis,3.0,945.0,5.420322333333333e-05,5.420322333333333e-05,3.0
2021-12-02,0.00016802206533333335,Davis,8.0,2054.0,0.00016802206533333335,0.00016802206533333335,8.0
2021-12-03,0.00015357933476666666,Davis,6.0,1226.0,0.00015357933476666666,0.00015357933476666666,6.0
2021-12-04,9.928323746666667e-05,Davis,5.0,2001.0,9.928323746666667e-05,9.928323746666667e-05,5.0
2021-12-05,7.468462793333333e-05,Davis,1.0,457.0,7.468462793333333e-05,7.468462793333333e-05,1.0
2021-12-06,0.0,Davis,1.0,712.0,0.0,0.0,1.0
2021-12-07,3.72016611e-05,Davis,3.0,1651.0,3.72016611e-05,3.72016611e-05,3.0
2021-12-08,0.0003122647575666667,Davis,7.0,2215.0,0.0003122647575666667,0.0003122647575666667,7.0
2021-12-09,9.3694984993639e-05,Davis,3.0,1461.0,9.3694984993639e-05,9.3694984993639e-05,3.0
2021-12-10,0.0002833774171048997,Davis,1.0,1652.0,0.0002833774171048997,0.0002833774171048997,1.0
2021-12-11,3.1276288244315335e-05,Davis,1.0,1179.0,3.1276288244315335e-05,3.1276288244315335e-05,1.0
2021-12-12,0.00017910117540878066,Davis,3.0,518.0,0.00017910117540878066,0.00017910117540878066,3.0
2021-12-13,7.404056720691001e-05,Davis,2.0,897.0,7.404056720691001e-05,7.404056720691001e-05,2.0
2021-12-14,0.00010268440771890301,Davis,6.0,1783.0,0.00010268440771890301,0.00010268440771890301,6.0
2021-12-15,9.636293946560933e-05,Davis,5.0,1641.0,9.636293946560933e-05,9.636293946560933e-05,5.0
2021-12-16,0.00012775076223333335,Davis,9.0,1665.0,0.00012775076223333335,0.00012775076223333335,9.0
2021-12-17,0.00015267283463333333,Davis,6.0,2130.0,0.00015267283463333333,0.00015267283463333333,6.0
2021-12-18,9.125586636666667e-05,Davis,6.0,1317.0,9.125586636666667e-05,9.125586636666667e-05,6.0
2021-12-19,0.00012262638866666667,Davis,16.0,988.0,0.00012262638866666667,0.00012262638866666667,16.0
2021-12-20,0.0002803644522,Davis,24.0,1256.0,0.0002803644522,0.0002803644522,24.0
2021-12-21,0.0010998317406666668,Davis,29.0,1703.0,0.0010998317406666668,0.0010998317406666668,29.0
2021-12-22,0.001512402631,Davis,31.0,2207.0,0.001512402631,0.001512402631,31.0
2021-12-23,0.00053077334,Davis,45.0,3694.0,0.00053077334,0.00053077334,45.0
2021-12-24,0.0008374282556666666,Davis,0.0,,0.0008374282556666666,0.0008374282556666666,0.0
2021-12-25,0.001233935544,Davis,0.0,,0.001233935544,0.001233935544,0.0
2021-12-26,0.0009109104003333333,Davis,0.0,5.0,0.0009109104003333333,0.0009109104003333333,0.0
2021-12-27,0.0008184587156666668,Davis,36.0,751.0,0.0008184587156666668,0.0008184587156666668,36.0
2021-12-28,0.0010064414026666668,Davis,129.0,3472.0,0.0010064414026666668,0.0010064414026666668,129.0
2021-12-29,0.0009471423993333333,Davis,39.0,766.0,0.0009471423993333333,0.0009471423993333333,39.0
2021-12-30,0.001191437066,Davis,175.0,5487.0,0.001191437066,0.001191437066,175.0
2021-12-31,0.0012074964886666666,Davis,0.0,,0.0012074964886666666,0.0012074964886666666,0.0
2022-01-01,0.001014752508,Davis,0.0,13.0,0.001014752508,0.001014752508,0.0
2022-01-02,0.0018790277149999999,Davis,71.0,1078.0,0.0018790277149999999,0.0018790277149999999,71.0
2022-01-03,0.002675312393,Davis,115.0,1492.0,0.002675312393,0.002675312393,115.0
2022-01-04,0.0024247533009999996,Davis,239.0,3507.0,0.0024247533009999996,0.0024247533009999996,239.0
2022-01-05,0.0033437032366666667,Davis,170.0,3132.0,0.0033437032366666667,0.0033437032366666667,170.0
2022-01-06,0.0033519000366666663,Davis,149.0,2715.0,0.0033519000366666663,0.0033519000366666663,149.0
2022-01-07,0.002956790371,Davis,123.0,2816.0,0.002956790371,0.002956790371,123.0
2022-01-08,0.0019276535920000001,Davis,111.0,2620.0,0.0019276535920000001,0.0019276535920000001,111.0
2022-01-09,0.001925906134,Davis,86.0,1377.0,0.001925906134,0.001925906134,86.0
2022-01-10,0.0018617717003333333,Davis,74.0,1936.0,0.0018617717003333333,0.0018617717003333333,74.0
2022-01-11,0.0015785551483333334,Davis,66.0,1516.0,0.0015785551483333334,0.0015785551483333334,66.0
2022-01-12,0.0013695576580000002,Davis,181.0,3499.0,0.0013695576580000002,0.0013695576580000002,181.0
2022-01-13,0.0001897727033,Davis,91.0,2878.0,0.0001897727033,0.0001897727033,91.0
2022-01-14,0.0005933377413333334,Davis,81.0,2643.0,0.0005933377413333334,0.0005933377413333334,81.0
2022-01-15,0.0008214678133333333,Davis,54.0,1996.0,0.0008214678133333333,0.0008214678133333333,54.0
2022-01-16,0.0007233432470000001,Davis,41.0,1002.0,0.0007233432470000001,0.0007233432470000001,41.0
2022-01-17,0.000919677054,Davis,30.0,1000.0,0.000919677054,0.000919677054,30.0
2022-01-18,0.00048031525433333335,Davis,81.0,1591.0,0.00048031525433333335,0.00048031525433333335,81.0
2022-01-19,0.00031900948193333334,Davis,94.0,2509.0,0.00031900948193333334,0.00031900948193333334,94.0
2022-01-20,0.001201294329,Davis,80.0,3050.0,0.001201294329,0.001201294329,80.0
2022-01-21,0.0014374544780000002,Davis,43.0,1860.0,0.0014374544780000002,0.0014374544780000002,43.0
2022-01-22,0.001190946165,Davis,69.0,3005.0,0.001190946165,0.001190946165,69.0
2022-01-23,0.0013411920506666666,Davis,36.0,919.0,0.0013411920506666666,0.0013411920506666666,36.0
2022-01-24,0.0009183949033333334,Davis,24.0,888.0,0.0009183949033333334,0.0009183949033333334,24.0
2022-01-25,0.0010257829166666667,Davis,66.0,1928.0,0.0010257829166666667,0.0010257829166666667,66.0
2022-01-26,0.0009013316613333333,Davis,36.0,2483.0,0.0009013316613333333,0.0009013316613333333,36.0
2022-01-27,0.0007651606109999999,Davis,51.0,2589.0,0.0007651606109999999,0.0007651606109999999,51.0
2022-01-28,0.0007125778949999999,Davis,23.0,1896.0,0.0007125778949999999,0.0007125778949999999,23.0
2022-01-29,0.0006053041056666667,Davis,33.0,1802.0,0.0006053041056666667,0.0006053041056666667,33.0
2022-01-30,0.00057267699,Davis,26.0,754.0,0.00057267699,0.00057267699,26.0
2022-01-31,0.000495861734,Davis,23.0,939.0,0.000495861734,0.000495861734,23.0
2022-02-01,0.0004863019876666666,Davis,26.0,1753.0,0.0004863019876666666,0.0004863019876666666,26.0
2022-02-02,0.0004865181073333333,Davis,19.0,1479.0,0.0004865181073333333,0.0004865181073333333,19.0
2022-02-03,0.00043592729766666667,Davis,22.0,2301.0,0.00043592729766666667,0.00043592729766666667,22.0
2022-02-04,0.000448231673,Davis,18.0,2043.0,0.000448231673,0.000448231673,18.0
2022-02-05,0.00039963398933333334,Davis,25.0,1499.0,0.00039963398933333334,0.00039963398933333334,25.0
2022-02-06,0.0006411591926666667,Davis,24.0,496.0,0.0006411591926666667,0.0006411591926666667,24.0
2022-02-07,0.0003506208456666667,Davis,11.0,792.0,0.0003506208456666667,0.0003506208456666667,11.0
2022-02-08,0.00031851747086666666,Davis,11.0,776.0,0.00031851747086666666,0.00031851747086666666,11.0
2022-02-09,0.0005310209076666666,Davis,32.0,2043.0,0.0005310209076666666,0.0005310209076666666,32.0
2022-02-10,0.00039454022299999995,Davis,11.0,1559.0,0.00039454022299999995,0.00039454022299999995,11.0
2022-02-11,0.0007157612906666666,Davis,22.0,1980.0,0.0007157612906666666,0.0007157612906666666,22.0
2022-02-12,0.00012458542743333333,Davis,8.0,1420.0,0.00012458542743333333,0.00012458542743333333,8.0
2022-02-13,0.0003043879544,Davis,8.0,851.0,0.0003043879544,0.0003043879544,8.0
2022-02-14,0.000557302865,Davis,5.0,305.0,0.000557302865,0.000557302865,5.0
2022-02-15,0.0002199022615,Davis,7.0,319.0,0.0002199022615,0.0002199022615,7.0
2022-02-16,0.0004554590786666666,Davis,11.0,1634.0,0.0004554590786666666,0.0004554590786666666,11.0
2022-02-17,0.00033566923966666664,Davis,23.0,2304.0,0.00033566923966666664,0.00033566923966666664,23.0
2022-02-18,0.00023010623200000002,Davis,9.0,1782.0,0.00023010623200000002,0.00023010623200000002,9.0
2022-02-19,0.00026892539003333337,Davis,1.0,943.0,0.00026892539003333337,0.00026892539003333337,1.0
2022-02-20,0.000245663079,Davis,11.0,1186.0,0.000245663079,0.000245663079,11.0
2022-02-21,0.00020340032819999998,Davis,0.0,2.0,0.00020340032819999998,0.00020340032819999998,0.0
2022-02-22,0.00016894619693333333,Davis,5.0,664.0,0.00016894619693333333,0.00016894619693333333,5.0
2022-02-23,0.00011377779673333334,Davis,9.0,1364.0,0.00011377779673333334,0.00011377779673333334,9.0
2022-02-24,0.00038452873133333333,Davis,6.0,734.0,0.00038452873133333333,0.00038452873133333333,6.0
2022-02-25,0.00021693840463333334,Davis,8.0,2250.0,0.00021693840463333334,0.00021693840463333334,8.0
2022-02-26,0.0001435913918,Davis,4.0,1724.0,0.0001435913918,0.0001435913918,4.0
2022-02-27,0.0001769481482,Davis,11.0,688.0,0.0001769481482,0.0001769481482,11.0
2022-02-28,0.00019168404600000002,Davis,4.0,190.0,0.00019168404600000002,0.00019168404600000002,4.0
2022-03-01,7.753183776666667e-05,Davis,4.0,1548.0,7.753183776666667e-05,7.753183776666667e-05,4.0
2022-03-02,0.00015708071386666666,Davis,8.0,1121.0,0.00015708071386666666,0.00015708071386666666,8.0
2022-03-03,0.00010802616263333334,Davis,8.0,1631.0,0.00010802616263333334,0.00010802616263333334,8.0
2022-03-04,0.00016118867943333331,Davis,6.0,1298.0,0.00016118867943333331,0.00016118867943333331,6.0
2022-03-05,4.489896413333333e-05,Davis,6.0,1094.0,4.489896413333333e-05,4.489896413333333e-05,6.0
2022-03-06,0.00016345093893333333,Davis,2.0,321.0,0.00016345093893333333,0.00016345093893333333,2.0
2022-03-07,9.520497506666666e-05,Davis,4.0,466.0,9.520497506666666e-05,9.520497506666666e-05,4.0
2022-03-08,0.0001505517829,Davis,7.0,1153.0,0.0001505517829,0.0001505517829,7.0
2022-03-09,0.00012912546366666667,Davis,5.0,1348.0,0.00012912546366666667,0.00012912546366666667,5.0
2022-03-10,0.00010540746236666667,Davis,8.0,1383.0,0.00010540746236666667,0.00010540746236666667,8.0
2022-03-11,2.6177868966666666e-05,Davis,3.0,1025.0,2.6177868966666666e-05,2.6177868966666666e-05,3.0
2022-03-12,5.5335027966666666e-05,Davis,0.0,1003.0,5.5335027966666666e-05,5.5335027966666666e-05,0.0
2022-03-13,6.827681056666667e-05,Davis,2.0,297.0,6.827681056666667e-05,6.827681056666667e-05,2.0
2022-03-14,0.0001980234076,Davis,2.0,566.0,0.0001980234076,0.0001980234076,2.0
2022-03-15,0.00011506681580000001,Davis,6.0,934.0,0.00011506681580000001,0.00011506681580000001,6.0
2022-03-16,0.00011715311516666667,Davis,2.0,1379.0,0.00011715311516666667,0.00011715311516666667,2.0
2022-03-17,0.00014359558096666667,Davis,7.0,1423.0,0.00014359558096666667,0.00014359558096666667,7.0
2022-03-18,8.061645873333334e-05,Davis,3.0,1153.0,8.061645873333334e-05,8.061645873333334e-05,3.0
2022-03-19,7.325059793333333e-05,Davis,5.0,910.0,7.325059793333333e-05,7.325059793333333e-05,5.0
2022-03-20,8.557409300000001e-05,Davis,0.0,81.0,8.557409300000001e-05,8.557409300000001e-05,0.0
2022-03-21,0.0001342883668,Davis,3.0,317.0,0.0001342883668,0.0001342883668,3.0
2022-03-22,0.00021420548553333332,Davis,2.0,296.0,0.00021420548553333332,0.00021420548553333332,2.0
2022-03-23,0.00010254192673333334,Davis,6.0,572.0,0.00010254192673333334,0.00010254192673333334,6.0
2022-03-24,0.00015632914346666666,Davis,5.0,695.0,0.00015632914346666666,0.00015632914346666666,5.0
2022-03-25,0.00016924171836666665,Davis,0.0,,0.00016924171836666665,0.00016924171836666665,0.0
2022-03-26,0.00012890295736666668,Davis,5.0,395.0,0.00012890295736666668,0.00012890295736666668,5.0
2022-03-27,0.0002907352939333334,Davis,4.0,575.0,0.0002907352939333334,0.0002907352939333334,4.0
2022-03-28,0.00019936919893333332,Davis,3.0,444.0,0.00019936919893333332,0.00019936919893333332,3.0
2022-03-29,0.00013121870179999998,Davis,5.0,1063.0,0.00013121870179999998,0.00013121870179999998,5.0
2022-03-30,8.301365526666666e-05,Davis,3.0,1278.0,8.301365526666666e-05,8.301365526666666e-05,3.0
2022-03-31,0.0005047553319999999,Davis,6.0,944.0,0.0005047553319999999,0.0005047553319999999,6.0
2022-04-01,,Davis,2.0,1375.0,,0.0004615402977904761,2.0
2022-04-02,,Davis,4.0,885.0,,0.00041832526358095236,4.0
2022-04-03,,Davis,4.0,272.0,,0.00037511022937142854,4.0
2022-04-04,,Davis,3.0,528.0,,0.0003318951951619048,3.0
2022-04-05,,Davis,5.0,971.0,,0.00028868016095238096,5.0
2022-04-06,,Davis,0.0,1153.0,,0.00024546512674285714,0.0
2022-04-07,0.00020225009253333335,Davis,9.0,1063.0,0.00020225009253333335,0.00020225009253333335,9.0
2022-04-08,0.00017695205586666668,Davis,6.0,1286.0,0.00017695205586666668,0.00017695205586666668,6.0
2022-04-09,0.00017257065643333332,Davis,6.0,1103.0,0.00017257065643333332,0.00017257065643333332,6.0
2022-04-10,0.00028412753423333336,Davis,11.0,262.0,0.00028412753423333336,0.00028412753423333336,11.0
2022-04-11,7.42317757e-05,Davis,4.0,607.0,7.42317757e-05,7.42317757e-05,4.0
2022-04-12,0.0003252372647666667,Davis,5.0,1003.0,0.0003252372647666667,0.0003252372647666667,5.0
2022-04-13,0.00036547732733333336,Davis,9.0,1358.0,0.00036547732733333336,0.00036547732733333336,9.0
2022-04-14,0.0010748471766666666,Davis,8.0,1085.0,0.0010748471766666666,0.0010748471766666666,8.0
2022-04-15,0.0007320357690000001,Davis,8.0,1299.0,0.0007320357690000001,0.0007320357690000001,8.0
2022-04-16,0.0006718122946666666,Davis,10.0,1187.0,0.0006718122946666666,0.0006718122946666666,10.0
2022-04-17,0.00044751871733333335,Davis,0.0,,0.00044751871733333335,0.00044751871733333335,0.0
2022-04-18,0.00044746807233333335,Davis,8.0,526.0,0.00044746807233333335,0.00044746807233333335,8.0
2022-04-19,0.0007818450836666667,Davis,13.0,611.0,0.0007818450836666667,0.0007818450836666667,13.0
2022-04-20,0.0009857300516666666,Davis,27.0,1693.0,0.0009857300516666666,0.0009857300516666666,27.0
2022-04-21,0.00010560972903333333,Davis,6.0,1083.0,0.00010560972903333333,0.00010560972903333333,6.0
2022-04-22,7.076401846666666e-05,Davis,13.0,1176.0,7.076401846666666e-05,7.076401846666666e-05,13.0
2022-04-23,0.00019327881063333334,Davis,11.0,1161.0,0.00019327881063333334,0.00019327881063333334,11.0
2022-04-24,0.00020978288143333332,Davis,9.0,253.0,0.00020978288143333332,0.00020978288143333332,9.0
2022-04-25,6.528549843333334e-05,Davis,9.0,516.0,6.528549843333334e-05,6.528549843333334e-05,9.0
2022-04-26,0.0001144576105,Davis,8.0,1081.0,0.0001144576105,0.0001144576105,8.0
2022-04-27,0.0001281450424,Davis,14.0,1298.0,0.0001281450424,0.0001281450424,14.0
2022-04-28,0.00040366916333333335,Davis,13.0,1187.0,0.00040366916333333335,0.00040366916333333335,13.0
2022-04-29,0.0005198414013333334,Davis,17.0,1322.0,0.0005198414013333334,0.0005198414013333334,17.0
2022-04-30,0.0002106313908,Davis,13.0,1021.0,0.0002106313908,0.0002106313908,13.0
2022-05-01,0.00019819582256666666,Davis,5.0,151.0,0.00019819582256666666,0.00019819582256666666,5.0
2022-05-02,0.00024587583016666664,Davis,9.0,431.0,0.00024587583016666664,0.00024587583016666664,9.0
2022-05-03,0.00036194670433333334,Davis,14.0,1087.0,0.00036194670433333334,0.00036194670433333334,14.0
2022-05-04,0.0004702141906666667,Davis,17.0,1225.0,0.0004702141906666667,0.0004702141906666667,17.0
2022-05-05,0.000336753175,Davis,17.0,1048.0,0.000336753175,0.000336753175,17.0
2022-05-06,0.00033475859499999995,Davis,14.0,1097.0,0.00033475859499999995,0.00033475859499999995,14.0
2022-05-07,0.0018075159583333333,Davis,15.0,1366.0,0.0018075159583333333,0.0018075159583333333,15.0
2022-05-08,0.0010234739503333333,Davis,6.0,167.0,0.0010234739503333333,0.0010234739503333333,6.0
2022-05-09,0.0015122928556666668,Davis,4.0,424.0,0.0015122928556666668,0.0015122928556666668,4.0
2022-05-10,0.0007217021696666666,Davis,6.0,680.0,0.0007217021696666666,0.0007217021696666666,6.0
2022-05-11,0.00134557535,Davis,44.0,1711.0,0.00134557535,0.00134557535,44.0
2022-05-12,0.001604179856,Davis,32.0,1371.0,0.001604179856,0.001604179856,32.0
2022-05-13,0.0015886148346666666,Davis,24.0,1338.0,0.0015886148346666666,0.0015886148346666666,24.0
2022-05-14,0.002497110478,Davis,30.0,1432.0,0.002497110478,0.002497110478,30.0
2022-05-15,0.0018655707023333332,Davis,5.0,245.0,0.0018655707023333332,0.0018655707023333332,5.0
2022-05-16,0.002000479517666667,Davis,7.0,408.0,0.002000479517666667,0.002000479517666667,7.0
2022-05-17,0.0017044811433333334,Davis,26.0,1140.0,0.0017044811433333334,0.0017044811433333334,26.0
2022-05-18,0.0014589657326666667,Davis,48.0,1528.0,0.0014589657326666667,0.0014589657326666667,48.0
2022-05-19,0.001445216821,Davis,31.0,1309.0,0.001445216821,0.001445216821,31.0
2022-05-20,0.0015431124706666668,Davis,19.0,1404.0,0.0015431124706666668,0.0015431124706666668,19.0
2022-05-21,0.0016505785516666668,Davis,22.0,1100.0,0.0016505785516666668,0.0016505785516666668,22.0
2022-05-22,0.0016930890053333334,Davis,17.0,447.0,0.0016930890053333334,0.0016930890053333334,17.0
2022-05-23,0.0013164774963333333,Davis,11.0,409.0,0.0013164774963333333,0.0013164774963333333,11.0
2022-05-24,0.0012488062613333333,Davis,18.0,1058.0,0.0012488062613333333,0.0012488062613333333,18.0
2022-05-25,0.0020502013213333334,Davis,40.0,1252.0,0.0020502013213333334,0.0020502013213333334,40.0
2022-05-26,0.0025417516063333334,Davis,25.0,1183.0,0.0025417516063333334,0.0025417516063333334,25.0
2022-05-27,0.0022594469046666667,Davis,24.0,1430.0,0.0022594469046666667,0.0022594469046666667,24.0
2022-05-28,0.0016201926116666667,Davis,33.0,1257.0,0.0016201926116666667,0.0016201926116666667,33.0
2022-05-29,0.0015268892756666666,Davis,16.0,244.0,0.0015268892756666666,0.0015268892756666666,16.0
2022-05-30,0.0017689361323333333,Davis,0.0,4.0,0.0017689361323333333,0.0017689361323333333,0.0
